t,year,dir,netpct,R,eq
2022-06-07 19:30:00+00:00,2022,1,-2.08,-1.04,16820.434271439804
2022-06-08 03:30:00+00:00,2022,-1,-2.08,-1.04,16645.50175501683
2022-06-19 18:45:00+00:00,2022,1,-2.08,-1.04,16472.388536764654
2022-06-22 06:15:00+00:00,2022,-1,-2.08,-1.04,16301.075695982303
2022-06-23 19:45:00+00:00,2022,1,2.92,1.46,16539.071401143643
2022-06-27 13:30:00+00:00,2022,-1,2.92,1.46,16780.54184360034
2022-07-01 00:15:00+00:00,2022,1,-2.08,-1.04,16606.024208426894
2022-07-01 10:30:00+00:00,2022,-1,-2.08,-1.04,16433.321556659255
2022-07-03 19:45:00+00:00,2022,1,-2.08,-1.04,16262.415012469999
2022-07-05 12:45:00+00:00,2022,-1,-2.08,-1.04,16093.285896340312
2022-07-05 18:45:00+00:00,2022,1,2.92,1.46,16328.24787042688
2022-07-10 13:30:00+00:00,2022,-1,2.92,1.46,16566.64028933511
2022-07-13 23:45:00+00:00,2022,1,-2.08,-1.04,16394.347230326028
2022-07-21 14:15:00+00:00,2022,-1,-2.08,-1.04,16223.846019130639
2022-07-22 09:15:00+00:00,2022,1,-2.08,-1.04,16055.11802053168
2022-07-22 19:30:00+00:00,2022,-1,2.92,1.46,16289.522743631442
2022-07-27 16:15:00+00:00,2022,1,2.92,1.46,16527.34977568846
2022-07-31 22:00:00+00:00,2022,-1,2.92,1.46,16768.64908241351
2022-08-03 10:00:00+00:00,2022,1,-2.08,-1.04,16594.25513195641
2022-08-03 23:00:00+00:00,2022,-1,-2.08,-1.04,16421.674878584065
2022-08-05 06:00:00+00:00,2022,1,-2.08,-1.04,16250.88945984679
2022-08-07 00:45:00+00:00,2022,-1,-1.7153955375253416,-0.8576977687626708,16111.505943545597
2022-08-07 18:00:00+00:00,2022,1,2.92,1.46,16346.733930321361
2022-08-09 10:15:00+00:00,2022,-1,2.92,1.46,16585.39624570405
2022-08-10 12:30:00+00:00,2022,1,2.92,1.46,16827.543030891327
2022-08-15 06:45:00+00:00,2022,-1,-1.1260459215403396,-0.5630229607701698,16732.800099893928
2022-08-17 06:15:00+00:00,2022,1,-2.08,-1.04,16558.778978855033
2022-08-17 07:45:00+00:00,2022,-1,2.92,1.46,16800.537151946315
2022-08-23 14:00:00+00:00,2022,1,-2.08,-1.04,16625.811565566073
2022-08-26 11:00:00+00:00,2022,-1,-2.08,-1.04,16452.903125284185
2022-08-26 13:00:00+00:00,2022,1,-2.08,-1.04,16281.79293278123
2022-08-26 14:45:00+00:00,2022,-1,2.92,1.46,16519.507109599836
2022-08-29 14:15:00+00:00,2022,1,-2.08,-1.04,16347.704235659998
2022-08-30 14:30:00+00:00,2022,-1,-2.08,-1.04,16177.688111609134
2022-08-31 02:30:00+00:00,2022,1,-2.08,-1.04,16009.4401552484
2022-09-01 14:45:00+00:00,2022,-1,-2.08,-1.04,15842.941977633816
2022-09-02 13:00:00+00:00,2022,1,-2.08,-1.04,15678.175381066425
2022-09-02 17:45:00+00:00,2022,-1,-1.1420828343767209,-0.5710414171883604,15588.646506181107
2022-09-06 00:30:00+00:00,2022,1,-2.08,-1.04,15426.524582516824
2022-09-06 17:00:00+00:00,2022,-1,2.92,1.46,15651.751841421568
2022-09-09 03:15:00+00:00,2022,1,2.92,1.46,15880.267418306323
2022-09-13 12:30:00+00:00,2022,-1,2.92,1.46,16112.119322613595
2022-09-17 16:30:00+00:00,2022,1,-2.08,-1.04,15944.553281658415
2022-09-18 16:00:00+00:00,2022,-1,2.92,1.46,16177.343759570627
2022-09-21 14:15:00+00:00,2022,1,-2.08,-1.04,16009.099384471094
2022-09-21 21:00:00+00:00,2022,-1,-2.08,-1.04,15842.604750872595
2022-09-22 19:30:00+00:00,2022,1,-2.08,-1.04,15677.84166146352
2022-09-23 13:45:00+00:00,2022,-1,-2.08,-1.04,15514.792108184301
2022-09-23 23:00:00+00:00,2022,1,-2.08,-1.04,15353.438270259185
2022-09-25 21:30:00+00:00,2022,-1,-2.08,-1.04,15193.76251224849
2022-09-26 08:30:00+00:00,2022,1,2.92,1.46,15415.591444927317
2022-09-27 16:45:00+00:00,2022,-1,2.92,1.46,15640.659080023255
2022-09-28 16:00:00+00:00,2022,1,-2.08,-1.04,15477.996225591014
2022-09-29 13:45:00+00:00,2022,-1,-2.08,-1.04,15317.025064844867
2022-09-30 14:30:00+00:00,2022,1,-2.08,-1.04,15157.728004170482
2022-10-02 10:15:00+00:00,2022,-1,-2.08,-1.04,15000.087632927109
2022-10-03 15:00:00+00:00,2022,1,2.92,1.46,15219.088912367844
2022-10-07 06:15:00+00:00,2022,-1,2.92,1.46,15441.287610488414
2022-10-13 18:45:00+00:00,2022,1,-1.872467412025356,-0.936233706012678,15296.721071236661
2022-10-15 08:45:00+00:00,2022,-1,-1.4739384400690536,-0.7369692200345268,15183.988945267112
2022-10-16 19:30:00+00:00,2022,1,-0.38786265703582895,-0.19393132851791448,15154.542433783543
2022-10-18 18:30:00+00:00,2022,-1,2.92,1.46,15375.798753316782
2022-10-23 17:45:00+00:00,2022,1,2.92,1.46,15600.285415115206
2022-10-28 07:30:00+00:00,2022,-1,-2.08,-1.04,15438.042446798008
2022-10-28 16:15:00+00:00,2022,1,-0.8888787651149953,-0.44443938255749765,15369.429706268496
2022-10-31 01:30:00+00:00,2022,-1,-1.3386360216157112,-0.6693180108078556,15266.559345085989
2022-11-02 18:15:00+00:00,2022,1,-2.08,-1.04,15107.787127897094
2022-11-02 19:15:00+00:00,2022,-1,-1.6517616375563238,-0.8258808187781619,14983.014811865956
2022-11-04 06:00:00+00:00,2022,1,2.92,1.46,15201.766828119198
2022-11-06 23:00:00+00:00,2022,-1,2.92,1.46,15423.712623809737
2022-11-14 13:00:00+00:00,2022,1,-2.08,-1.04,15263.306012522116
2022-11-14 19:45:00+00:00,2022,-1,-2.08,-1.04,15104.567629991887
2022-11-15 08:15:00+00:00,2022,1,-2.08,-1.04,14947.480126639972
2022-11-16 13:45:00+00:00,2022,-1,-2.08,-1.04,14792.026333322916
2022-11-18 00:00:00+00:00,2022,1,-2.08,-1.04,14638.189259456358
2022-11-20 11:30:00+00:00,2022,-1,2.92,1.46,14851.90682264442
2022-11-23 02:15:00+00:00,2022,1,-0.2108151915986211,-0.10540759579931056,14836.251784732316
2022-11-26 22:30:00+00:00,2022,-1,-0.5046400916296355,-0.25232004581481776,14798.816947431878
2022-11-29 05:00:00+00:00,2022,1,2.92,1.46,15014.879674864384
2022-12-05 19:15:00+00:00,2022,-1,-0.5948240968412931,-0.29741204842064656,14970.223613655475
2022-12-08 18:15:00+00:00,2022,1,0.2998770985857347,0.14993854929286735,14992.669749767687
2022-12-11 23:30:00+00:00,2022,-1,-0.33951810475628447,-0.16975905237814223,14967.218335674297
2022-12-12 20:45:00+00:00,2022,1,2.92,1.46,15185.739723375142
2022-12-15 13:30:00+00:00,2022,-1,2.92,1.46,15407.451523336418
2022-12-20 06:45:00+00:00,2022,1,-0.955191615272175,-0.4775958076360875,15333.8661807974
2022-12-22 14:30:00+00:00,2022,-1,-1.2278544412676151,-0.6139272206338076,15239.727402337925
2022-12-23 03:00:00+00:00,2022,1,-0.7976381349704774,-0.3988190674852387,15178.948463624629
2022-12-25 19:00:00+00:00,2022,-1,-0.8338633257131222,-0.4169316628565611,15115.662621391099
2022-12-26 02:15:00+00:00,2022,1,-0.7192180094786814,-0.3596090047393407,15061.305337478558
2022-12-27 14:30:00+00:00,2022,-1,0.8668104769229769,0.43340523846148843,15126.58182379187
2023-01-01 19:15:00+00:00,2023,1,0.7073210018479071,0.35366050092395357,15180.078568842566
2023-01-06 11:00:00+00:00,2023,-1,-1.1346998644298756,-0.5673499322149378,15093.954403372063
2023-01-06 19:30:00+00:00,2023,1,2.92,1.46,15314.326137661294
2023-01-18 16:00:00+00:00,2023,-1,-1.6665034670344392,-0.8332517335172196,15186.71924964275
2023-01-20 16:15:00+00:00,2023,1,2.92,1.46,15408.445350687534
2023-01-24 23:30:00+00:00,2023,-1,-2.08,-1.04,15248.197519040385
2023-01-25 21:30:00+00:00,2023,1,-2.08,-1.04,15089.616264842365
2023-01-27 01:30:00+00:00,2023,-1,-2.08,-1.04,14932.684255688006
2023-01-27 19:45:00+00:00,2023,1,2.92,1.46,15150.701445821049
2023-01-30 09:30:00+00:00,2023,-1,2.92,1.46,15371.901686930036
2023-02-01 19:45:00+00:00,2023,1,2.92,1.46,15596.331451559214
2023-02-05 12:45:00+00:00,2023,-1,-0.5886311862591896,-0.2943155931295948,15550.4290161411
2023-02-07 17:45:00+00:00,2023,1,-2.08,-1.04,15388.704554373235
2023-02-07 18:15:00+00:00,2023,-1,-2.08,-1.04,15228.662027007753
2023-02-07 21:00:00+00:00,2023,1,-1.4894271860547237,-0.7447135930273618,15115.25211085643
2023-02-08 15:30:00+00:00,2023,-1,2.92,1.46,15335.934791674934
2023-02-12 16:30:00+00:00,2023,1,-1.453544070520083,-0.7267720352600415,15224.477506263325
2023-02-12 21:45:00+00:00,2023,-1,-2.08,-1.04,15066.142940198188
2023-02-14 14:45:00+00:00,2023,1,2.92,1.46,15286.10862712508
2023-02-20 00:45:00+00:00,2023,-1,-2.08,-1.04,15127.13309740298
2023-02-20 09:45:00+00:00,2023,1,-2.08,-1.04,14969.810913189991
2023-02-21 16:15:00+00:00,2023,-1,2.92,1.46,15188.370152522564
2023-02-26 18:45:00+00:00,2023,1,-1.458573132090899,-0.7292865660454495,15077.60340939896
2023-02-28 21:00:00+00:00,2023,-1,-2.08,-1.04,14920.79633394121
2023-03-01 04:45:00+00:00,2023,1,-2.08,-1.04,14765.620052068223
2023-03-02 13:00:00+00:00,2023,-1,2.92,1.46,14981.198104828418
2023-03-12 17:15:00+00:00,2023,1,2.92,1.46,15199.923597158911
2023-03-22 19:00:00+00:00,2023,-1,-2.08,-1.04,15041.84439174846
2023-03-23 15:00:00+00:00,2023,1,-2.08,-1.04,14885.409210074276
2023-03-24 11:45:00+00:00,2023,-1,-2.08,-1.04,14730.600954289504
2023-03-26 12:45:00+00:00,2023,1,-2.08,-1.04,14577.402704364895
2023-03-27 14:15:00+00:00,2023,-1,2.92,1.46,14790.232783848622
2023-03-29 04:45:00+00:00,2023,1,2.92,1.46,15006.170182492811
2023-03-30 18:00:00+00:00,2023,-1,-2.08,-1.04,14850.106012594886
2023-03-31 13:30:00+00:00,2023,1,-1.3350521913330726,-0.6675260956665363,14750.97767972667
2023-04-02 15:00:00+00:00,2023,-1,2.92,1.46,14966.341953850679
2023-04-05 00:30:00+00:00,2023,1,-2.08,-1.04,14810.691997530632
2023-04-05 16:00:00+00:00,2023,-1,-1.159202487653186,-0.579601243826593,14724.849042493619
2023-04-09 19:15:00+00:00,2023,1,2.92,1.46,14939.831838514025
2023-04-17 00:15:00+00:00,2023,-1,2.92,1.46,15157.95338335633
2023-04-18 11:30:00+00:00,2023,1,-2.08,-1.04,15000.310668169424
2023-04-19 08:00:00+00:00,2023,-1,2.92,1.46,15219.315203924698
2023-04-25 20:00:00+00:00,2023,1,2.92,1.46,15441.517205901997
2023-04-26 19:45:00+00:00,2023,-1,-2.08,-1.04,15280.925426960617
2023-04-27 00:15:00+00:00,2023,1,-2.08,-1.04,15122.003802520227
2023-05-01 01:30:00+00:00,2023,-1,2.92,1.46,15342.785058037021
2023-05-02 19:00:00+00:00,2023,1,-2.08,-1.04,15183.220093433438
2023-05-06 14:00:00+00:00,2023,-1,2.92,1.46,15404.895106797565
2023-05-10 12:45:00+00:00,2023,1,-2.08,-1.04,15244.68419768687
2023-05-10 17:15:00+00:00,2023,-1,-2.08,-1.04,15086.139482030929
2023-05-14 15:00:00+00:00,2023,1,-0.7439792197043248,-0.3719896098521624,15030.020610629968
2023-05-16 01:15:00+00:00,2023,-1,-1.5990965764532605,-0.7995482882266303,14909.848338117567
2023-05-17 19:00:00+00:00,2023,1,-2.08,-1.04,14754.785915401144
2023-05-18 17:30:00+00:00,2023,-1,-1.6463606822504229,-0.8231803411252114,14633.32741837045
2023-05-20 17:45:00+00:00,2023,1,-1.2296498341319606,-0.6148249170659803,14543.35807520646
2023-05-21 11:45:00+00:00,2023,-1,-0.948070444960689,-0.4740352224803445,14474.417435398544
2023-05-23 02:00:00+00:00,2023,1,-0.5842346095693761,-0.29211730478468806,14432.135157302971
2023-05-24 03:15:00+00:00,2023,-1,2.92,1.46,14642.844330599593
2023-05-26 14:15:00+00:00,2023,1,2.92,1.46,14856.629857826347
2023-05-31 04:45:00+00:00,2023,-1,-0.26059353607282615,-0.13029676803641307,14837.272149282468
2023-06-03 15:45:00+00:00,2023,1,-1.3041368571083156,-0.6520684285541578,14740.522981938338
2023-06-03 21:30:00+00:00,2023,-1,-1.2247181975325239,-0.6123590987662619,14650.258048252708
2023-06-04 22:00:00+00:00,2023,1,-1.084503579392091,-0.5422517896960455,14570.81676179097
2023-06-05 01:00:00+00:00,2023,-1,2.92,1.46,14783.550686513117
2023-06-06 17:15:00+00:00,2023,1,-2.08,-1.04,14629.801759373382
2023-06-07 21:45:00+00:00,2023,-1,-2.08,-1.04,14477.651821075899
2023-06-13 02:45:00+00:00,2023,1,-2.08,-1.04,14327.08424213671
2023-06-14 20:00:00+00:00,2023,-1,2.92,1.46,14536.259672071907
2023-06-15 21:00:00+00:00,2023,1,2.92,1.46,14748.489063284156
2023-06-26 01:00:00+00:00,2023,-1,-1.6577463798398728,-0.8288731899199364,14626.24279152032
2023-06-27 10:00:00+00:00,2023,1,-1.495123602916446,-0.747561801458223,14516.902587422379
2023-06-28 07:30:00+00:00,2023,-1,-1.5160992153784392,-0.7580496076892196,14406.857264309798
2023-06-29 10:15:00+00:00,2023,1,-2.08,-1.04,14257.025948760976
2023-06-30 13:45:00+00:00,2023,-1,-2.08,-1.04,14108.752878893863
2023-07-03 02:15:00+00:00,2023,1,-0.4351277256540808,-0.2175638628270404,14078.057331133821
2023-07-05 10:00:00+00:00,2023,-1,-1.1318826512795122,-0.5659413256397561,13998.383786849678
2023-07-06 08:30:00+00:00,2023,1,-2.08,-1.04,13852.800595466442
2023-07-06 13:45:00+00:00,2023,-1,-0.28914645192102734,-0.14457322596051367,13832.7731547597
2023-07-10 18:30:00+00:00,2023,1,-0.5792604765817643,-0.28963023829088214,13792.709260909332
2023-07-12 19:30:00+00:00,2023,-1,-1.826434953803866,-0.913217476901933,13666.751829400437
2023-07-13 15:15:00+00:00,2023,1,2.92,1.46,13866.286406109683
2023-07-14 17:45:00+00:00,2023,-1,2.92,1.46,14068.734187638884
2023-07-20 07:15:00+00:00,2023,1,-1.442155073058935,-0.7210775365294675,13967.287705737777
2023-07-20 14:30:00+00:00,2023,-1,-1.176580321318852,-0.588290160659426,13885.11952645393
2023-07-23 17:45:00+00:00,2023,1,-1.190590798436395,-0.5952953992181975,13802.462048737001
2023-07-24 02:15:00+00:00,2023,-1,2.92,1.46,14003.977994648561
2023-07-26 20:15:00+00:00,2023,1,-1.0436239592419994,-0.5218119796209997,13930.903559848997
2023-07-27 18:00:00+00:00,2023,-1,-0.9474403142114872,-0.4737201571057436,13864.910061619032
2023-07-28 14:15:00+00:00,2023,1,-0.9080412763456146,-0.4540206381728073,13801.960508475184
2023-07-30 19:45:00+00:00,2023,-1,-1.1266917004714472,-0.5633458502357236,13724.207736699516
2023-07-31 00:30:00+00:00,2023,1,-1.091775795366321,-0.5458878976831605,13649.288947611978
2023-07-31 16:00:00+00:00,2023,-1,-0.6753216895078883,-0.33766084475394414,13603.200643248565
2023-08-01 23:00:00+00:00,2023,1,-1.2850490157688,-0.6425245078844,13515.796745259004
2023-08-02 16:45:00+00:00,2023,-1,-0.6610947742829419,-0.33054738714147097,13471.120632266198
2023-08-06 21:00:00+00:00,2023,1,-0.9541450443411791,-0.47707252217058954,13406.853617301203
2023-08-07 15:15:00+00:00,2023,-1,-1.2612207676379361,-0.6306103838189681,13322.308606247094
2023-08-07 21:15:00+00:00,2023,1,2.92,1.46,13516.8143118983
2023-08-11 16:30:00+00:00,2023,-1,-0.9892647350054994,-0.4946323675027497,13449.955773256408
2023-08-14 14:30:00+00:00,2023,1,-1.0335185103726419,-0.5167592551863209,13380.45188197964
2023-08-15 16:45:00+00:00,2023,-1,2.92,1.46,13575.806479456542
2023-08-23 16:15:00+00:00,2023,1,-1.0835286833718794,-0.5417643416859397,13502.257600854557
2023-08-24 14:30:00+00:00,2023,-1,-0.3182697243975107,-0.15913486219875536,13480.770801827717
2023-08-27 14:15:00+00:00,2023,1,-0.8149282296650772,-0.4074641148325386,13425.841498407448
2023-08-28 05:30:00+00:00,2023,-1,-0.9360521343462079,-0.46802606717310397,13363.005060457557
2023-08-28 12:15:00+00:00,2023,1,2.92,1.46,13558.104934340237
2023-08-31 16:00:00+00:00,2023,-1,2.92,1.46,13756.053266381605
2023-09-07 17:45:00+00:00,2023,1,-0.8331183807954811,-0.41655919039774053,13698.751162264483
2023-09-08 10:00:00+00:00,2023,-1,2.92,1.46,13898.752929233544
2023-09-12 03:15:00+00:00,2023,1,2.92,1.46,14101.674722000353
2023-09-21 09:15:00+00:00,2023,-1,0.47686929796423533,0.23843464898211766,14135.298000624354
2023-09-24 17:45:00+00:00,2023,1,-0.9633027646813929,-0.48165138234069643,14067.21514240637
2023-09-24 19:15:00+00:00,2023,-1,0.08044925792216835,0.040224628961084176,14072.873627502562
2023-09-27 09:45:00+00:00,2023,1,2.92,1.46,14278.337582464099
2023-10-03 14:45:00+00:00,2023,-1,-1.6462835697511924,-0.8231417848755962,14160.806619637242
2023-10-04 19:00:00+00:00,2023,1,-2.08,-1.04,14013.534230793015
2023-10-06 12:45:00+00:00,2023,-1,-2.08,-1.04,13867.793474792768
2023-10-06 15:15:00+00:00,2023,1,-0.5891016297723904,-0.2945508148861952,13826.945776106031
2023-10-09 09:30:00+00:00,2023,-1,2.92,1.46,14028.819184437178
2023-10-15 17:15:00+00:00,2023,1,2.92,1.46,14233.63994452996
2023-10-27 17:00:00+00:00,2023,-1,-2.08,-1.04,14085.610089106849
2023-10-28 11:15:00+00:00,2023,1,2.92,1.46,14291.259996407809
2023-11-02 16:15:00+00:00,2023,-1,-1.7650280354302694,-0.8825140177151347,14165.137623631395
2023-11-04 22:30:00+00:00,2023,1,-1.1765550703541883,-0.5882775351770941,14081.807301164654
2023-11-05 21:45:00+00:00,2023,-1,-2.08,-1.04,13935.356505232541
2023-11-06 10:30:00+00:00,2023,1,-1.7139414721937563,-0.8569707360968781,13815.934578011926
2023-11-07 10:30:00+00:00,2023,-1,-2.08,-1.04,13672.248858400602
2023-11-07 18:00:00+00:00,2023,1,2.92,1.46,13871.86369173325
2023-11-13 12:00:00+00:00,2023,-1,2.92,1.46,14074.392901632555
2023-11-15 18:00:00+00:00,2023,1,-2.08,-1.04,13928.019215455577
2023-11-16 17:45:00+00:00,2023,-1,-1.4287104676447093,-0.7143552338223547,13828.523681222188
2023-11-18 16:00:00+00:00,2023,1,-0.4167643464327386,-0.2083821732163693,13799.707503051517
2023-11-21 14:30:00+00:00,2023,-1,-2.08,-1.04,13656.190545019781
2023-11-22 18:30:00+00:00,2023,1,2.92,1.46,13855.570926977069
2023-11-26 13:30:00+00:00,2023,-1,-0.329137907990038,-0.164568953995019,13832.768958832505
2023-11-28 15:45:00+00:00,2023,1,2.92,1.46,14034.727385631459
2023-12-11 01:00:00+00:00,2023,-1,2.92,1.46,14239.634405461677
2023-12-13 16:00:00+00:00,2023,1,2.92,1.46,14447.533067781416
2023-12-15 15:00:00+00:00,2023,-1,2.92,1.46,14658.467050571024
2023-12-18 21:00:00+00:00,2023,1,2.92,1.46,14872.48066950936
2023-12-24 22:00:00+00:00,2023,-1,2.92,1.46,15089.618887284196
2023-12-27 10:30:00+00:00,2023,1,-1.8154622657218322,-0.9077311328609161,14952.645718814258
2023-12-28 15:15:00+00:00,2023,-1,-0.7373497015684104,-0.3686748507842052,14897.51907452213
2023-12-31 09:15:00+00:00,2023,1,2.92,1.46,15115.022853010152
2024-01-03 11:45:00+00:00,2024,-1,2.92,1.46,15335.702186664099
2024-01-04 19:15:00+00:00,2024,1,-2.08,-1.04,15176.210883922793
2024-01-08 02:30:00+00:00,2024,-1,-2.08,-1.04,15018.378290729997
2024-01-08 11:45:00+00:00,2024,1,2.92,1.46,15237.646613774654
2024-01-10 12:30:00+00:00,2024,-1,-2.08,-1.04,15079.175088991398
2024-01-10 22:45:00+00:00,2024,1,-2.08,-1.04,14922.351668065889
2024-01-12 14:30:00+00:00,2024,-1,2.92,1.46,15140.21800241965
2024-01-15 18:30:00+00:00,2024,1,-2.08,-1.04,14982.759735194486
2024-01-16 14:30:00+00:00,2024,-1,-2.08,-1.04,14826.939033948463
2024-01-16 21:15:00+00:00,2024,1,-2.08,-1.04,14672.7388679954
2024-01-17 16:15:00+00:00,2024,-1,2.92,1.46,14886.960855468133
2024-01-26 10:30:00+00:00,2024,1,2.92,1.46,15104.310483957966
2024-01-31 10:45:00+00:00,2024,-1,-2.08,-1.04,14947.225654924805
2024-01-31 15:30:00+00:00,2024,1,-2.08,-1.04,14791.774508113587
2024-01-31 21:15:00+00:00,2024,-1,-2.08,-1.04,14637.940053229206
2024-02-01 17:15:00+00:00,2024,1,-0.8924476261440971,-0.44622381307204856,14572.622078968487
2024-02-04 06:45:00+00:00,2024,-1,-1.0870278986278992,-0.5435139493139496,14493.417845188489
2024-02-05 10:00:00+00:00,2024,1,-1.4914921223354893,-0.7457460611677447,14385.333752479413
2024-02-05 16:15:00+00:00,2024,-1,-1.5542378521672706,-0.7771189260836353,14273.5426013086
2024-02-06 15:15:00+00:00,2024,1,2.92,1.46,14481.936323287704
2024-02-13 15:00:00+00:00,2024,-1,-2.08,-1.04,14331.324185525513
2024-02-13 21:15:00+00:00,2024,1,2.92,1.46,14540.561518634184
2024-02-17 13:30:00+00:00,2024,-1,-2.08,-1.04,14389.339678840388
2024-02-18 22:00:00+00:00,2024,1,-1.5733399678481286,-0.7866699839240643,14276.143062702076
2024-02-20 01:15:00+00:00,2024,-1,-1.8771040396955962,-0.9385520198477981,14142.154033630726
2024-02-20 11:15:00+00:00,2024,1,-1.9268720358343128,-0.9634360179171564,14005.903427961404
2024-02-20 16:45:00+00:00,2024,-1,-2.08,-1.04,13860.242032310607
2024-02-24 17:30:00+00:00,2024,1,-1.0563879654416386,-0.5281939827208193,13787.0330679054
2024-02-26 09:15:00+00:00,2024,-1,-1.8310237959142084,-0.9155118979571042,13660.811139793446
2024-02-26 15:00:00+00:00,2024,1,2.92,1.46,13860.25898243443
2024-03-05 17:00:00+00:00,2024,-1,-2.08,-1.04,13716.112289017114
2024-03-06 08:00:00+00:00,2024,1,-2.08,-1.04,13573.464721211336
2024-03-11 01:30:00+00:00,2024,-1,-2.08,-1.04,13432.300688110738
2024-03-11 07:00:00+00:00,2024,1,2.92,1.46,13628.412278157153
2024-03-12 17:00:00+00:00,2024,-1,-2.08,-1.04,13486.676790464318
2024-03-13 06:15:00+00:00,2024,1,-2.08,-1.04,13346.41535184349
2024-03-14 15:15:00+00:00,2024,-1,2.92,1.46,13541.273015980405
2024-03-20 20:00:00+00:00,2024,1,2.92,1.46,13738.975602013717
2024-03-22 10:45:00+00:00,2024,-1,2.92,1.46,13939.564645803117
2024-03-23 16:30:00+00:00,2024,1,-2.08,-1.04,13794.593173486764
2024-03-29 15:30:00+00:00,2024,-1,-1.8124023183195481,-0.9062011591597741,13669.586410247253
2024-03-31 12:00:00+00:00,2024,1,-2.08,-1.04,13527.422711580683
2024-04-01 05:45:00+00:00,2024,-1,2.92,1.46,13724.92308316976
2024-04-04 13:15:00+00:00,2024,1,2.92,1.46,13925.306960184038
2024-04-09 14:30:00+00:00,2024,-1,-2.08,-1.04,13780.483767798125
2024-04-10 22:00:00+00:00,2024,1,-1.8378460076989156,-0.9189230038494578,13653.851732414087
2024-04-12 14:45:00+00:00,2024,-1,2.92,1.46,13853.197967707332
2024-04-18 14:15:00+00:00,2024,1,-2.08,-1.04,13709.124708843177
2024-04-19 01:30:00+00:00,2024,-1,-2.08,-1.04,13566.54981187121
2024-04-19 06:45:00+00:00,2024,1,-2.08,-1.04,13425.45769382775
2024-04-24 14:15:00+00:00,2024,-1,2.92,1.46,13621.469376157635
2024-04-28 03:00:00+00:00,2024,1,-2.08,-1.04,13479.806094645595
2024-04-28 23:00:00+00:00,2024,-1,-1.3319086880460995,-0.6659543440230498,13390.03674039242
2024-04-29 22:30:00+00:00,2024,1,-2.08,-1.04,13250.780358292339
2024-04-30 08:30:00+00:00,2024,-1,2.92,1.46,13444.241751523406
2024-05-03 12:30:00+00:00,2024,1,2.92,1.46,13640.527681095647
2024-05-07 23:00:00+00:00,2024,-1,-0.9654436272899279,-0.48272181364496397,13574.68187848272
2024-05-09 22:30:00+00:00,2024,1,-1.911753787890822,-0.955876893945411,13444.924630979709
2024-05-10 14:30:00+00:00,2024,-1,0.11013714147012583,0.05506857073506292,13452.328558810397
2024-05-12 16:15:00+00:00,2024,1,-0.6868417639429335,-0.34342088197146675,13406.130453428032
2024-05-14 17:00:00+00:00,2024,-1,-2.08,-1.04,13266.706696712381
2024-05-15 09:45:00+00:00,2024,1,2.92,1.46,13460.40061448438
2024-05-19 19:00:00+00:00,2024,-1,-1.4657723147546964,-0.7328861573773482,13361.75120165329
2024-05-20 05:15:00+00:00,2024,1,2.92,1.46,13556.832769197426
2024-05-23 13:30:00+00:00,2024,-1,2.92,1.46,13754.762527627709
2024-05-24 18:00:00+00:00,2024,1,-1.161161587168944,-0.580580793584472,13674.905018189147
2024-05-26 21:30:00+00:00,2024,-1,-1.745268223372829,-0.8726341116864145,13555.573132259711
2024-05-27 14:45:00+00:00,2024,1,-1.5930426780697315,-0.7965213390348658,13447.600099632786
2024-05-28 03:00:00+00:00,2024,-1,-0.698135578126111,-0.3490677890630555,13400.658859282958
2024-05-30 17:00:00+00:00,2024,1,-2.08,-1.04,13261.292007146416
2024-05-31 14:30:00+00:00,2024,-1,-1.416829748617241,-0.7084148743086205,13167.347042042291
2024-06-02 11:45:00+00:00,2024,1,2.92,1.46,13359.590308856108
2024-06-07 17:30:00+00:00,2024,-1,0.30276082782163766,0.15138041391081883,13379.814111962445
2024-06-10 15:30:00+00:00,2024,1,-2.08,-1.04,13240.664045198037
2024-06-11 01:45:00+00:00,2024,-1,2.92,1.46,13433.977740257928
2024-06-12 12:30:00+00:00,2024,1,-2.08,-1.04,13294.264371759245
2024-06-12 19:45:00+00:00,2024,-1,2.92,1.46,13488.36063158693
2024-06-17 18:00:00+00:00,2024,1,-2.08,-1.04,13348.081681018426
2024-06-18 01:00:00+00:00,2024,-1,-0.2740786970089148,-0.1370393485044574,13329.789556844917
2024-06-20 07:15:00+00:00,2024,1,-1.7408302632078687,-0.8704151316039344,13213.765051531178
2024-06-20 16:00:00+00:00,2024,-1,2.92,1.46,13406.686021283533
2024-06-27 13:45:00+00:00,2024,1,-1.8595661279028874,-0.9297830639514437,13282.032925220494
2024-06-28 14:30:00+00:00,2024,-1,-1.4685056111855754,-0.7342528055927877,13184.509225827305
2024-06-30 07:00:00+00:00,2024,1,2.92,1.46,13377.003060524383
2024-07-02 14:30:00+00:00,2024,-1,2.92,1.46,13572.307305208038
2024-07-06 16:15:00+00:00,2024,1,-1.854779018537509,-0.9273895092687545,13446.439151093822
2024-07-07 14:00:00+00:00,2024,-1,2.92,1.46,13642.75716269979
2024-07-08 08:45:00+00:00,2024,1,-2.08,-1.04,13500.872488207713
2024-07-08 14:15:00+00:00,2024,-1,-2.08,-1.04,13360.463414330354
2024-07-09 08:30:00+00:00,2024,1,2.92,1.46,13555.526180179577
2024-07-12 01:15:00+00:00,2024,-1,-2.08,-1.04,13414.54870790571
